session_id,thread_name,repo,task_id,attribution,session_path,first_timestamp_utc,last_timestamp_utc,input_tokens,cached_input_tokens,uncached_input_tokens,output_tokens,cached_output_tokens,uncached_output_tokens,reasoning_output_tokens,total_tokens,total_time,token_event_count,task_ref_candidates,attribution_sources
019d301e-d57e-7161-81ef-41d408bdc250,Add integration regression tests,C:\Agent\Crystallize,Task-0001,task_ref,C:\Users\gregs\.codex\sessions\2026\03\27\rollout-2026-03-27T12-27-00-019d301e-d57e-7161-81ef-41d408bdc250.jsonl,2026-03-27T16:27:15.819000+00:00,2026-03-28T03:02:49.834000+00:00,42205612,36318720,5886892,426431,0,426431,181565,42771546,380,360,c:\agent\crystallize:Task-0001:10540;c:\agent\crystallize:Task-0002:9177;c:\agent\humanloop:Task-0001:615;c:\agent\crystallize:Task-1234:20,user_active_or_request:92;user_message:62;tool_output:6466;tool_call_args:594
019d303f-e8b5-77d2-8f64-c5fe4debe0a8,Move digests to user .codex,,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\03\27\rollout-2026-03-27T13-03-07-019d303f-e8b5-77d2-8f64-c5fe4debe0a8.jsonl,2026-03-27T17:03:25.888000+00:00,2026-03-27T18:01:46.471000+00:00,10136286,9416320,719966,69980,0,69980,39232,10206266,60,74,,
019d304c-2bbf-7b71-b3f2-390633d75d00,,,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\03\27\rollout-2026-03-27T13-16-31-019d304c-2bbf-7b71-b3f2-390633d75d00.jsonl,2026-03-27T17:16:34.251000+00:00,2026-03-27T17:32:06.322000+00:00,1096577,730880,365697,32329,0,32329,24331,1128906,30,10,,
019d3076-645d-76d3-8dce-b4851bd43c30,Rebuild client and server,,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\03\27\rollout-2026-03-27T14-02-38-019d3076-645d-76d3-8dce-b4851bd43c30.jsonl,2026-03-27T18:02:48.145000+00:00,2026-03-30T20:36:29.201000+00:00,51971121,46758016,5213105,308370,0,308370,126187,52375526,410,436,,
019d323e-a18f-7f33-84fe-6f5496f29f2f,Locate exact Gmail text,c:\Agent\Crystallize,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\03\27\rollout-2026-03-27T22-20-58-019d323e-a18f-7f33-84fe-6f5496f29f2f.jsonl,2026-03-28T02:21:21.195000+00:00,2026-03-28T02:25:10.486000+00:00,276361,256384,19977,6637,0,6637,3079,307274,10,15,,
019d324c-4c5f-7840-8345-6049dc65b806,Add regression integration tests,C:\Agent\Crystallize,Task-0002,task_ref,C:\Users\gregs\.codex\sessions\2026\03\27\rollout-2026-03-27T22-35-54-019d324c-4c5f-7840-8345-6049dc65b806.jsonl,2026-03-28T02:35:56.830000+00:00,2026-03-28T02:50:16.473000+00:00,2844746,2367872,476874,23512,0,23512,12337,2868258,30,33,c:\agent\crystallize:Task-0002:550;c:\agent\crystallize:Task-0001:176,tool_output:192;tool_call_args:17;user_active_or_request:12;user_message:6
019d325b-65ee-7a30-9d35-a826be4ca165,Add regression tests,C:\Agent\Crystallize,Task-0002,task_ref,C:\Users\gregs\.codex\sessions\2026\03\27\rollout-2026-03-27T22-52-23-019d325b-65ee-7a30-9d35-a826be4ca165.jsonl,2026-03-28T02:52:26.702000+00:00,2026-03-28T04:29:01.203000+00:00,19506777,18432640,1074137,169515,0,169515,89588,19953159,100,165,c:\agent\crystallize:Task-0002:4619;c:\agent\crystallize:Task-0001:1763;c:\agent\crystallize:Task-0003:463,user_active_or_request:142;user_message:74;tool_output:1673;tool_call_args:116
019d32b5-63ad-7a71-8239-5f9f0d4dddc0,Update regression proof,C:\Agent\Crystallize,Task-0002,task_ref,C:\Users\gregs\.codex\sessions\2026\03\28\rollout-2026-03-28T00-30-41-019d32b5-63ad-7a71-8239-5f9f0d4dddc0.jsonl,2026-03-28T04:30:44.202000+00:00,2026-03-28T13:57:27.892000+00:00,16034719,14837632,1197087,99102,0,99102,48960,16248511,110,142,c:\agent\crystallize:Task-0002:3483;c:\agent\crystallize:Task-0001:308;c:\agent\crystallize:Task-0003:131,tool_output:788;tool_call_args:54;user_active_or_request:118;user_message:86
019d34a7-714d-7db0-87bd-105f27a4d768,Gather debug brief,C:\Agent\Crystallize,Task-0002,task_ref,C:\Users\gregs\.codex\sessions\2026\03\28\rollout-2026-03-28T09-34-42-019d34a7-714d-7db0-87bd-105f27a4d768.jsonl,2026-03-28T13:34:45.413000+00:00,2026-03-28T13:40:24.658000+00:00,1347631,1190656,156975,15006,0,15006,7302,1362637,20,18,c:\agent\crystallize:Task-0002:1082;c:\agent\crystallize:Task-0001:47;c:\agent\crystallize:Task-0003:19,user_active_or_request:8;user_message:4;tool_call_args:28;tool_output:304
019d34b1-1848-7ba2-99e0-73f1f7425302,Gather debug brief,C:\Agent\Crystallize,Task-0002,task_ref,C:\Users\gregs\.codex\sessions\2026\03\28\rollout-2026-03-28T09-45-14-019d34b1-1848-7ba2-99e0-73f1f7425302.jsonl,2026-03-28T13:45:21.965000+00:00,2026-03-28T14:46:46.791000+00:00,7511047,7066368,444679,50713,0,50713,23440,7848554,60,60,c:\agent\crystallize:Task-0002:2230;c:\agent\crystallize:Task-0001:41;c:\agent\crystallize:Task-0003:10,user_active_or_request:84;user_message:54;tool_call_args:16;tool_output:415
019d34e9-f366-78b0-ac5a-565f3fc0b222,Debug analyzer hypothesis,C:\Agent\Crystallize,Task-0002,task_ref,C:\Users\gregs\.codex\sessions\2026\03\28\rollout-2026-03-28T10-47-20-019d34e9-f366-78b0-ac5a-565f3fc0b222.jsonl,2026-03-28T14:48:12.533000+00:00,2026-03-29T01:45:02.163000+00:00,52448436,48168704,4279732,279704,0,279704,113289,52882695,220,383,c:\agent\crystallize:Task-0002:7832;c:\agent\crystallize:Task-0001:175;c:\agent\crystallize:Task-0003:72,user_active_or_request:246;user_message:174;tool_output:1077;tool_call_args:135
019d35a2-7694-72f1-9a79-37ddd70cc3f9,Review orchestration docs,,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\03\28\rollout-2026-03-28T14-08-52-019d35a2-7694-72f1-9a79-37ddd70cc3f9.jsonl,2026-03-28T18:09:30.889000+00:00,2026-03-28T18:51:56.725000+00:00,3128428,2975488,152940,50208,0,50208,24282,3178636,60,42,,
019d35bf-d035-7343-90da-bd5d61cf1cfa,Document debugger prompt,C:\Agent\Crystallize,Task-0002,task_ref,C:\Users\gregs\.codex\sessions\2026\03\28\rollout-2026-03-28T14-40-56-019d35bf-d035-7343-90da-bd5d61cf1cfa.jsonl,2026-03-28T18:41:09.286000+00:00,2026-03-28T21:05:51.326000+00:00,21105340,19660800,1444540,113650,0,113650,48981,21266804,90,148,c:\agent\crystallize:Task-0002:3028;c:\agent\crystallize:Task-0001:183;c:\agent\crystallize:Task-0003:32,user_active_or_request:48;user_message:30;tool_output:1071;tool_call_args:40
019d35cb-06a1-73c3-b7cf-90bb3402f4db,Advise on agent persistence,C:\Agent\Crystallize,Task-0002,task_ref,C:\Users\gregs\.codex\sessions\2026\03\28\rollout-2026-03-28T14-53-11-019d35cb-06a1-73c3-b7cf-90bb3402f4db.jsonl,2026-03-28T18:54:11.068000+00:00,2026-03-28T18:55:06.976000+00:00,33719,3456,30263,2585,0,2585,2070,36304,10,1,c:\agent\crystallize:Task-0002:160,user_active_or_request:10;user_message:6
019d35cd-9961-7b72-8320-494688ce63cb,Review orchestration docs,C:\Agent\Crystallize,Task-0002,task_ref,C:\Users\gregs\.codex\sessions\2026\03\28\rollout-2026-03-28T14-55-59-019d35cd-9961-7b72-8320-494688ce63cb.jsonl,2026-03-28T18:56:06.618000+00:00,2026-03-29T17:39:33.671000+00:00,11046872,10004096,1042776,55907,0,55907,24942,11805505,90,92,c:\agent\crystallize:Task-0002:1050,user_active_or_request:43;user_message:27
019d3749-42f4-7d41-98e7-efa1d1f18771,Investigate audio-input crash,C:\Agent\Crystallize,Task-0002,task_ref,C:\Users\gregs\.codex\sessions\2026\03\28\rollout-2026-03-28T21-50-41-019d3749-42f4-7d41-98e7-efa1d1f18771.jsonl,2026-03-29T01:51:02.494000+00:00,2026-03-29T14:08:37.226000+00:00,14331868,12904704,1427164,75133,0,75133,39244,14447763,70,93,c:\agent\crystallize:Task-0002:2449;c:\agent\crystallize:Task-0001:394,user_active_or_request:18;user_message:10;tool_output:1181;tool_call_args:27
019d38d2-5a96-7f31-a9b7-76ded4a44de0,,,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\03\29\rollout-2026-03-29T05-00-03-019d38d2-5a96-7f31-a9b7-76ded4a44de0.jsonl,2026-03-29T09:00:08.367000+00:00,2026-03-29T09:07:49.424000+00:00,545692,349184,196508,17479,0,17479,12863,563171,10,9,,
019d38d2-5aac-77c1-99bd-0c2500b6bed6,,,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\03\29\rollout-2026-03-29T05-00-03-019d38d2-5aac-77c1-99bd-0c2500b6bed6.jsonl,2026-03-29T09:00:08.450000+00:00,2026-03-29T09:14:26.422000+00:00,642772,423936,218836,24796,0,24796,18225,667568,20,10,,
019d38d2-5adf-79f3-8f3c-1d3b7986fc48,,,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\03\29\rollout-2026-03-29T05-00-03-019d38d2-5adf-79f3-8f3c-1d3b7986fc48.jsonl,2026-03-29T09:00:08.370000+00:00,2026-03-29T09:11:22.625000+00:00,768268,551680,216588,29154,0,29154,16541,797422,20,11,,
019d39ea-312e-7601-aad9-b5ddac2ccdf0,Create debug brief,C:\Agent\Crystallize,Task-0002,task_ref,C:\Users\gregs\.codex\sessions\2026\03\29\rollout-2026-03-29T10-05-42-019d39ea-312e-7601-aad9-b5ddac2ccdf0.jsonl,2026-03-29T14:05:50.785000+00:00,2026-03-29T14:06:34.111000+00:00,358726,255744,102982,4061,0,4061,1834,362787,10,6,c:\agent\crystallize:Task-0002:108,user_active_or_request:1;user_message:1;tool_output:26
019d39ee-86ed-7110-83ef-23bba86dd604,Generate debug brief,C:\Agent\Crystallize,Task-0002,task_ref,C:\Users\gregs\.codex\sessions\2026\03\29\rollout-2026-03-29T10-10-26-019d39ee-86ed-7110-83ef-23bba86dd604.jsonl,2026-03-29T14:10:33.599000+00:00,2026-03-29T14:12:55.215000+00:00,1221941,1128064,93877,14333,0,14333,6936,1236274,10,15,c:\agent\crystallize:Task-0002:1259,user_active_or_request:1;user_message:1;tool_call_args:20;tool_output:539
019d3a8d-a90b-70b2-bb6e-10c7d6bbdab1,Update regression proof,C:\Agent\Crystallize,Task-0002,task_ref,C:\Users\gregs\.codex\sessions\2026\03\29\rollout-2026-03-29T13-04-15-019d3a8d-a90b-70b2-bb6e-10c7d6bbdab1.jsonl,2026-03-29T17:04:22.479000+00:00,2026-03-29T17:37:29.507000+00:00,8716252,7904384,811868,52006,0,52006,21591,8768258,40,55,c:\agent\crystallize:Task-0002:1796;c:\agent\crystallize:Task-0004:312;c:\agent\crystallize:Task-0001:34,tool_output:402;tool_call_args:20;user_active_or_request:74;user_message:42
019d3a98-c1e5-7730-baaf-188eb3100f1d,Create debug brief,C:\Agent\Crystallize,Task-0002,task_ref,C:\Users\gregs\.codex\sessions\2026\03\29\rollout-2026-03-29T13-16-22-019d3a98-c1e5-7730-baaf-188eb3100f1d.jsonl,2026-03-29T17:16:29.806000+00:00,2026-03-29T17:18:46.823000+00:00,751946,650496,101450,15382,0,15382,5377,767328,10,10,c:\agent\crystallize:Task-0002:278,user_active_or_request:1;user_message:1;tool_call_args:12;tool_output:82
019d3aa0-4c65-7283-ad9d-40fe1d5a8aab,Generate debug brief,C:\Agent\Crystallize,Task-0002,task_ref,C:\Users\gregs\.codex\sessions\2026\03\29\rollout-2026-03-29T13-24-37-019d3aa0-4c65-7283-ad9d-40fe1d5a8aab.jsonl,2026-03-29T17:24:44.769000+00:00,2026-03-29T17:30:21.197000+00:00,2137765,2026240,111525,45119,0,45119,17402,2182884,20,22,c:\agent\crystallize:Task-0002:600,user_active_or_request:1;user_message:1;tool_call_args:36;tool_output:98
019d3aad-74a9-7600-aed8-c70a4c12ee67,Review Orchestrator docs,C:\Agent\Crystallize,Task-0003,task_ref,C:\Users\gregs\.codex\sessions\2026\03\29\rollout-2026-03-29T13-38-59-019d3aad-74a9-7600-aed8-c70a4c12ee67.jsonl,2026-03-29T17:39:16.991000+00:00,2026-03-29T20:16:34.846000+00:00,27541156,25796352,1744804,142644,0,142644,59165,27734613,170,203,c:\agent\crystallize:Task-0003:8593;c:\agent\crystallize:Task-0002:503;c:\agent\crystallize:Task-0001:421;c:\agent\crystallize:Task-0004:184;c:\agent\crystallize:Task-1234:2,user_active_or_request:431;user_message:237;tool_output:901;tool_call_args:173
019d3ac0-faf9-7f12-8482-f71ed7a5cf9d,Draft Task-0003 research brief,C:\Agent\Crystallize,Task-0003,task_ref,C:\Users\gregs\.codex\sessions\2026\03\29\rollout-2026-03-29T14-00-18-019d3ac0-faf9-7f12-8482-f71ed7a5cf9d.jsonl,2026-03-29T18:00:23.958000+00:00,2026-03-29T18:07:33.336000+00:00,3647462,3271680,375782,39391,0,39391,18153,3686853,10,38,c:\agent\crystallize:Task-0003:822;c:\agent\crystallize:Task-0004:184;c:\agent\crystallize:Task-0002:158;c:\agent\crystallize:Task-0001:146;c:\agent\crystallize:Task-1234:2,user_active_or_request:28;user_message:26;tool_output:266;tool_call_args:40
019d3ae7-f714-7b23-a77e-21da0f066e92,Run split research workflow,C:\Agent\Crystallize,Task-0003,task_ref,C:\Users\gregs\.codex\sessions\2026\03\29\rollout-2026-03-29T14-42-53-019d3ae7-f714-7b23-a77e-21da0f066e92.jsonl,2026-03-29T18:42:58.866000+00:00,2026-03-29T18:45:37.453000+00:00,12638686,11726080,912606,98443,0,98443,46398,12754575,10,108,c:\agent\crystallize:Task-0003:2155;c:\agent\crystallize:Task-0002:435;c:\agent\crystallize:Task-0001:365;c:\agent\crystallize:Task-0004:184;c:\agent\crystallize:Task-1234:2,user_active_or_request:74;user_message:58;tool_output:557;tool_call_args:105
019d3aed-4fe5-7743-a0b6-ec032e981a08,Run research split workflow,C:\Agent\Crystallize,Task-0003,task_ref,C:\Users\gregs\.codex\sessions\2026\03\29\rollout-2026-03-29T14-48-44-019d3aed-4fe5-7743-a0b6-ec032e981a08.jsonl,2026-03-29T18:48:49.280000+00:00,2026-03-29T18:50:19.485000+00:00,12614333,11669504,944829,98627,0,98627,48665,12730406,20,109,c:\agent\crystallize:Task-0003:2408;c:\agent\crystallize:Task-0002:555;c:\agent\crystallize:Task-0001:429;c:\agent\crystallize:Task-0004:184;c:\agent\crystallize:Task-1234:2,user_active_or_request:81;user_message:61;tool_output:632;tool_call_args:117
019d3af2-b6d4-7162-89ce-2109345ec30b,Draft research brief,C:\Agent\Crystallize,Task-0003,task_ref,C:\Users\gregs\.codex\sessions\2026\03\29\rollout-2026-03-29T14-54-38-019d3af2-b6d4-7162-89ce-2109345ec30b.jsonl,2026-03-29T18:54:43.312000+00:00,2026-03-29T18:56:26.176000+00:00,13579403,12613504,965899,93160,0,93160,42330,13690009,10,116,c:\agent\crystallize:Task-0003:2552;c:\agent\crystallize:Task-0002:435;c:\agent\crystallize:Task-0001:377;c:\agent\crystallize:Task-0004:184;c:\agent\crystallize:Task-1234:2,user_active_or_request:99;user_message:67;tool_output:576;tool_call_args:111
019d3af2-caa3-7ad2-980c-978f82af203e,Create research brief,C:\Agent\Crystallize,Task-0003,task_ref,C:\Users\gregs\.codex\sessions\2026\03\29\rollout-2026-03-29T14-54-43-019d3af2-caa3-7ad2-980c-978f82af203e.jsonl,2026-03-29T18:54:48.489000+00:00,2026-03-29T19:09:57.459000+00:00,20977192,19963136,1014056,99226,0,99226,43701,21093864,20,163,c:\agent\crystallize:Task-0003:2677;c:\agent\crystallize:Task-0002:387;c:\agent\crystallize:Task-0001:357;c:\agent\crystallize:Task-0004:184;c:\agent\crystallize:Task-1234:2,user_active_or_request:99;user_message:67;tool_output:581;tool_call_args:117
019d3af2-dee1-7220-b804-c0521f10ad2d,Draft research brief,C:\Agent\Crystallize,Task-0003,task_ref,C:\Users\gregs\.codex\sessions\2026\03\29\rollout-2026-03-29T14-54-48-019d3af2-dee1-7220-b804-c0521f10ad2d.jsonl,2026-03-29T18:54:56.740000+00:00,2026-03-29T19:01:35.235000+00:00,18574961,17607680,967281,100678,0,100678,46753,18693085,20,149,c:\agent\crystallize:Task-0003:2709;c:\agent\crystallize:Task-0002:427;c:\agent\crystallize:Task-0001:365;c:\agent\crystallize:Task-0004:184;c:\agent\crystallize:Task-1234:2,user_active_or_request:99;user_message:67;tool_output:591;tool_call_args:125
019d3af8-5674-7f12-b0b4-5a428321e5e6,,C:\Agent\Crystallize,Task-0003,task_ref,C:\Users\gregs\.codex\sessions\2026\03\29\rollout-2026-03-29T15-00-46-019d3af8-5674-7f12-b0b4-5a428321e5e6.jsonl,2026-03-29T19:00:50.747000+00:00,2026-03-29T19:03:09.246000+00:00,1457625,1199232,258393,16353,0,16353,10428,1473978,10,15,c:\agent\crystallize:Task-0003:850;c:\agent\crystallize:Task-0002:321;c:\agent\crystallize:Task-0001:128,user_active_or_request:5;user_message:5;tool_call_args:26;tool_output:531
019d3af8-56b2-7891-82b3-49ed61fc4d59,,C:\Agent\Crystallize,Task-0003,task_ref,C:\Users\gregs\.codex\sessions\2026\03\29\rollout-2026-03-29T15-00-46-019d3af8-56b2-7891-82b3-49ed61fc4d59.jsonl,2026-03-29T19:00:50.747000+00:00,2026-03-29T19:04:40.892000+00:00,2495991,2271872,224119,27168,0,27168,17846,2523159,10,23,c:\agent\crystallize:Task-0003:458;c:\agent\crystallize:Task-0001:164;c:\agent\crystallize:Task-0002:154,user_active_or_request:5;user_message:5;tool_call_args:39;tool_output:168
019d3af9-e7d7-7e62-b371-caf7c549bd51,Write research brief,C:\Agent\Crystallize,Task-0003,task_ref,C:\Users\gregs\.codex\sessions\2026\03\29\rollout-2026-03-29T15-02-29-019d3af9-e7d7-7e62-b371-caf7c549bd51.jsonl,2026-03-29T19:02:34.613000+00:00,2026-03-29T19:03:52.903000+00:00,16218718,15103104,1115614,94323,0,94323,41909,16330487,10,134,c:\agent\crystallize:Task-0003:2790;c:\agent\crystallize:Task-0002:387;c:\agent\crystallize:Task-0001:357;c:\agent\crystallize:Task-0004:184;c:\agent\crystallize:Task-1234:2,user_active_or_request:107;user_message:67;tool_output:586;tool_call_args:120
019d3af9-fbb0-77a0-85f9-cdca2f166fa9,Draft research brief,C:\Agent\Crystallize,Task-0003,task_ref,C:\Users\gregs\.codex\sessions\2026\03\29\rollout-2026-03-29T15-02-34-019d3af9-fbb0-77a0-85f9-cdca2f166fa9.jsonl,2026-03-29T19:02:39.688000+00:00,2026-03-29T19:05:40.528000+00:00,16067602,15203712,863890,101483,0,101483,44789,16186531,10,131,c:\agent\crystallize:Task-0003:2930;c:\agent\crystallize:Task-0002:492;c:\agent\crystallize:Task-0001:401;c:\agent\crystallize:Task-0004:184;c:\agent\crystallize:Task-1234:2,user_active_or_request:107;user_message:67;tool_output:705;tool_call_args:130
019d3afc-36ce-7440-929b-26b8f5e00985,,C:\Agent\Crystallize,Task-0003,task_ref,C:\Users\gregs\.codex\sessions\2026\03\29\rollout-2026-03-29T15-05-00-019d3afc-36ce-7440-929b-26b8f5e00985.jsonl,2026-03-29T19:05:03.481000+00:00,2026-03-29T19:09:25.906000+00:00,2984093,2836480,147613,31494,0,31494,22937,3015587,10,24,c:\agent\crystallize:Task-0003:491;c:\agent\crystallize:Task-0001:396;c:\agent\crystallize:Task-0002:363,user_active_or_request:5;user_message:5;tool_call_args:47;tool_output:414
019d3b04-134a-7b41-9a54-39d97d172d1e,Write research brief,C:\Agent\Crystallize,Task-0003,task_ref,C:\Users\gregs\.codex\sessions\2026\03\29\rollout-2026-03-29T15-13-36-019d3b04-134a-7b41-9a54-39d97d172d1e.jsonl,2026-03-29T19:13:41.102000+00:00,2026-03-29T19:15:56.047000+00:00,16849360,15835520,1013840,108327,0,108327,46195,16975133,10,138,c:\agent\crystallize:Task-0003:3875;c:\agent\crystallize:Task-0002:463;c:\agent\crystallize:Task-0001:409;c:\agent\crystallize:Task-0004:184;c:\agent\crystallize:Task-1234:2,user_active_or_request:171;user_message:95;tool_output:701;tool_call_args:132
019d3b14-8f8f-7dc0-8710-dcdd54247eb4,Run split research stage A,C:\Agent\Crystallize,Task-0003,task_ref,C:\Users\gregs\.codex\sessions\2026\03\29\rollout-2026-03-29T15-31-36-019d3b14-8f8f-7dc0-8710-dcdd54247eb4.jsonl,2026-03-29T19:31:41.502000+00:00,2026-03-29T19:32:31.340000+00:00,20283493,18885632,1397861,114731,0,114731,50236,20415670,10,159,c:\agent\crystallize:Task-0003:5143;c:\agent\crystallize:Task-0002:417;c:\agent\crystallize:Task-0001:377;c:\agent\crystallize:Task-0004:184;c:\agent\crystallize:Task-1234:2,user_active_or_request:247;user_message:137;tool_output:681;tool_call_args:138
019d3b31-5e27-7fe3-9a3c-79d629cc43ad,Reconcile Android trust analysis,C:\Agent\Crystallize,Task-0003,task_ref,C:\Users\gregs\.codex\sessions\2026\03\29\rollout-2026-03-29T16-03-04-019d3b31-5e27-7fe3-9a3c-79d629cc43ad.jsonl,2026-03-29T20:03:09.376000+00:00,2026-03-29T20:10:33.810000+00:00,26453942,24526208,1927734,142882,0,142882,63483,26645257,20,200,c:\agent\crystallize:Task-0003:7261;c:\agent\crystallize:Task-0002:569;c:\agent\crystallize:Task-0001:449;c:\agent\crystallize:Task-0004:184;c:\agent\crystallize:Task-1234:2,user_active_or_request:369;user_message:207;tool_output:835;tool_call_args:164
019d3b31-720f-79c0-8339-a3fd327f4f7a,Reconcile Task-0003 analysis,C:\Agent\Crystallize,Task-0003,task_ref,C:\Users\gregs\.codex\sessions\2026\03\29\rollout-2026-03-29T16-03-09-019d3b31-720f-79c0-8339-a3fd327f4f7a.jsonl,2026-03-29T20:03:14.556000+00:00,2026-03-29T20:09:38.884000+00:00,29978426,28083072,1895354,139412,0,139412,59170,30165909,10,213,c:\agent\crystallize:Task-0003:7284;c:\agent\crystallize:Task-0002:495;c:\agent\crystallize:Task-0001:433;c:\agent\crystallize:Task-0004:184;c:\agent\crystallize:Task-1234:2,user_active_or_request:369;user_message:207;tool_output:802;tool_call_args:162
019d3b31-8640-7dc2-b7b5-21fd089b9723,Reconcile Task-0003 analysis,C:\Agent\Crystallize,Task-0003,task_ref,C:\Users\gregs\.codex\sessions\2026\03\29\rollout-2026-03-29T16-03-14-019d3b31-8640-7dc2-b7b5-21fd089b9723.jsonl,2026-03-29T20:03:19.641000+00:00,2026-03-29T20:07:45.797000+00:00,25582345,23726336,1856009,136830,0,136830,55998,25767309,10,196,c:\agent\crystallize:Task-0003:7369;c:\agent\crystallize:Task-0002:531;c:\agent\crystallize:Task-0001:433;c:\agent\crystallize:Task-0004:184;c:\agent\crystallize:Task-1234:2,user_active_or_request:369;user_message:207;tool_output:843;tool_call_args:167
019d3b3e-b474-75a2-a2d2-254c407cd900,Review codex orchestrator docs,C:\Agent\Crystallize,Task-0003,task_ref,C:\Users\gregs\.codex\sessions\2026\03\29\rollout-2026-03-29T16-17-38-019d3b3e-b474-75a2-a2d2-254c407cd900.jsonl,2026-03-29T20:17:51.931000+00:00,2026-03-30T03:58:37.890000+00:00,38947764,37097856,1849908,228942,0,228942,110973,39309816,240,302,c:\agent\crystallize:Task-0003:11096;c:\agent\crystallize:Task-0002:2503;c:\agent\crystallize:Task-0001:890;c:\agent\crystallize:Task-0004:69,user_active_or_request:515;user_message:322;tool_output:2281;tool_call_args:198
019d3b55-489b-7430-a313-eb95cace4d6c,Apply implementation leader,C:\Agent\Crystallize,Task-0003,task_ref,C:\Users\gregs\.codex\sessions\2026\03\29\rollout-2026-03-29T16-42-18-019d3b55-489b-7430-a313-eb95cace4d6c.jsonl,2026-03-29T20:42:26.930000+00:00,2026-03-30T02:45:00.301000+00:00,20842587,19757312,1085275,91922,0,91922,23448,20950352,90,158,c:\agent\crystallize:Task-0003:3624;c:\agent\crystallize:Task-0002:316;c:\agent\crystallize:Task-0001:154,tool_output:776;tool_call_args:215;user_active_or_request:9;user_message:9
019d3ca2-c466-7a23-b227-2f0b0ea5e224,Run PASS-0003 end-to-end,C:\Agent\Crystallize,Task-0003,task_ref,C:\Users\gregs\.codex\sessions\2026\03\29\rollout-2026-03-29T22-46-33-019d3ca2-c466-7a23-b227-2f0b0ea5e224.jsonl,2026-03-30T02:46:40.884000+00:00,2026-03-30T03:13:11.570000+00:00,10745815,9592832,1152983,51390,0,51390,19331,10797205,40,76,c:\agent\crystallize:Task-0003:1272;c:\agent\crystallize:Task-0001:220;c:\agent\crystallize:Task-0002:180,user_active_or_request:6;user_message:6;tool_call_args:48;tool_output:536
